country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TW,Taiwan,,,,,,2020-10-12,-10,6,-10,-9,1,1
TW,Taiwan,,,,,,2020-10-13,-13,3,-14,-10,4,1
TW,Taiwan,,,,,,2020-10-14,-10,3,-4,-6,6,0
TW,Taiwan,,,,,,2020-10-15,-9,0,-13,-9,4,-3
TW,Taiwan,,,,,,2020-10-16,-6,4,-10,-2,1,1
TW,Taiwan,,,,,,2020-10-17,-4,4,-2,-5,4,0
TW,Taiwan,,,,,,2020-10-18,0,4,14,-2,-6,0
TW,Taiwan,,,,,,2020-10-19,-10,2,-10,-10,1,1
TW,Taiwan,,,,,,2020-10-20,-11,3,-9,-9,5,1
TW,Taiwan,,,,,,2020-10-21,-14,0,-12,-8,6,1
TW,Taiwan,,,,,,2020-10-22,-14,-4,-26,-12,4,-2
TW,Taiwan,,,,,,2020-10-23,-8,3,-18,-3,1,1
TW,Taiwan,,,,,,2020-10-24,-1,10,5,-4,4,-1
TW,Taiwan,,,,,,2020-10-25,-2,6,24,-4,-5,0
TW,Taiwan,,,,,,2020-10-26,-8,6,-1,-8,1,1
TW,Taiwan,,,,,,2020-10-27,-9,6,0,-8,6,0
TW,Taiwan,,,,,,2020-10-28,-11,2,-1,-9,7,0
TW,Taiwan,,,,,,2020-10-29,-10,-1,-14,-13,5,-3
TW,Taiwan,,,,,,2020-10-30,-4,6,-5,-4,2,0
TW,Taiwan,,,,,,2020-10-31,-2,5,12,-7,5,-1
TW,Taiwan,,,,,,2020-11-01,0,5,25,-6,-4,0
TW,Taiwan,,,,,,2020-11-02,-11,1,-11,-14,2,1
TW,Taiwan,,,,,,2020-11-03,-13,1,-16,-15,6,1
TW,Taiwan,,,,,,2020-11-04,-13,-1,-10,-12,7,1
TW,Taiwan,,,,,,2020-11-05,-10,0,-18,-13,5,-2
TW,Taiwan,,,,,,2020-11-06,-8,3,-15,-6,1,1
TW,Taiwan,,,,,,2020-11-07,-7,4,-9,-9,2,1
TW,Taiwan,,,,,,2020-11-08,-2,4,3,-7,-7,1
TW,Taiwan,,,,,,2020-11-09,-11,2,-18,-13,1,2
TW,Taiwan,,,,,,2020-11-10,-11,5,-17,-13,5,1
TW,Taiwan,,,,,,2020-11-11,-9,4,-8,-9,6,1
TW,Taiwan,,,,,,2020-11-12,-10,-1,-20,-13,4,-2
TW,Taiwan,,,,,,2020-11-13,-12,-2,-25,-4,0,2
TW,Taiwan,,,,,,2020-11-14,-3,7,-7,-6,2,0
TW,Taiwan,,,,,,2020-11-15,2,9,28,1,-5,-1
TW,Taiwan,,,,,,2020-11-16,-9,4,-5,-9,1,1
TW,Taiwan,,,,,,2020-11-17,-10,4,-4,-10,5,1
TW,Taiwan,,,,,,2020-11-18,-12,1,-2,-8,6,0
TW,Taiwan,,,,,,2020-11-19,-10,-1,-11,-11,4,-3
TW,Taiwan,,,,,,2020-11-20,-6,5,-5,-2,1,0
TW,Taiwan,,,,,,2020-11-21,-5,3,-1,-7,2,0
TW,Taiwan,,,,,,2020-11-22,0,7,27,-1,-7,-1
TW,Taiwan,,,,,,2020-11-23,-11,2,-12,-12,1,2
TW,Taiwan,,,,,,2020-11-24,-12,3,-9,-12,5,1
TW,Taiwan,,,,,,2020-11-25,-12,1,-5,-10,6,1
TW,Taiwan,,,,,,2020-11-26,-10,-1,-12,-11,4,-3
TW,Taiwan,,,,,,2020-11-27,-7,2,-12,-4,1,1
TW,Taiwan,,,,,,2020-11-28,-6,3,-10,-10,1,1
TW,Taiwan,,,,,,2020-11-29,-3,4,8,-7,-8,0
TW,Taiwan,,,,,,2020-11-30,-12,1,-19,-13,1,2
TW,Taiwan,,,,,,2020-12-01,-17,-2,-24,-14,5,2
TW,Taiwan,,,,,,2020-12-02,-15,-1,-17,-11,6,2
TW,Taiwan,,,,,,2020-12-03,-16,-7,-33,-15,4,-1
TW,Taiwan,,,,,,2020-12-04,-9,1,-23,-5,1,2
TW,Taiwan,,,,,,2020-12-05,-4,4,-9,-6,2,0
TW,Taiwan,,,,,,2020-12-06,0,6,11,-1,-9,-1
