cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered	statename
"Pine"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pipestone"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Aitkin"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Otter Tail"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"McLeod"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pennington"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	27	1	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Chippewa"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Yellow Medicine"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	9	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Pennington"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Watonwan"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Grant"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Watonwan"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Waseca"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Pine"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Dodge"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Cass"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Marshall"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Becker"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Swift"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Otter Tail"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Aitkin"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Stearns"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Carlton"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	18	1	0	"Minnesota"
"Stevens"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Chippewa"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Renville"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Stearns"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Otter Tail"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Stearns"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Waseca"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Waseca"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Kanabec"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	18	0	0	"Minnesota"
"Isanti"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	11	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Marshall"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Carlton"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	9	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Rice"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Lake"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mille Lacs"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Washington"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Hubbard"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Marshall"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Norman"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	11	0	0	"Minnesota"
"Dakota"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	28	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Meeker"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Renville"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Anoka"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	34	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Polk"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Washington"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	51	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	242	6	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"St. Louis"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	13	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	1	0	0	"Minnesota"
(null)	"Minnesota"	"US"	"2020-03-12"	45.694500000000000	-93.900192000000000	9	0	0	"Minnesota"
"Freeborn"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	12	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pine"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pipestone"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Aitkin"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Meeker"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Goodhue"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Red Lake"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Watonwan"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Wadena"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake of the Woods"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Grant"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Roseau"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mille Lacs"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Koochiching"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Goodhue"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Mille Lacs"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cass"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Mahnomen"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	11	0	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	128	0	0	"Minnesota"
"Kittson"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"McLeod"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Kittson"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Hubbard"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	53	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	204	5	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Grant"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Rice"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	8	0	0	"Minnesota"
(null)	"Minnesota"	"US"	"2020-03-19"	45.694500000000000	-93.900192000000000	89	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Pipestone"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Koochiching"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Rice"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Nicollet"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Mahnomen"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Dodge"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	19	1	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Goodhue"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	4	0	0	"Minnesota"
(null)	"Minnesota"	"US"	"2020-03-15"	45.694500000000000	-93.900192000000000	35	0	0	"Minnesota"
"Marshall"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"McLeod"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Blue Earth"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Meeker"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	34	0	0	"Minnesota"
"Pipestone"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake of the Woods"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Isanti"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Freeborn"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Lincoln"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Stearns"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Pope"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Goodhue"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Jackson"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	71	2	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	32	2	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	11	0	0	"Minnesota"
"Kanabec"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake of the Woods"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Watonwan"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Nobles"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Jackson"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Freeborn"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Jackson"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Aitkin"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Rice"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pope"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Washington"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Yellow Medicine"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"St. Louis"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	12	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	15	0	0	"Minnesota"
"Cass"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Unassigned"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	4	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Blue Earth"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Red Lake"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Norman"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
